"molregno","nm","standard_type","standard_relation","confidence_score","chembl_id","smiles","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA9","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42"
301883,38.0,"IC50","=",9,"CHEMBL180253","C[C@@H]1[C@@H]([C@@H](Oc2ccc(O)cc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5",5.983500000000006,132.9666,201.12368411653839,62.16,459.5860000000003,459.240958536,5,2,6,2,5,0,5,34,67,5,3,1,2,0,1,2,3,0,0,0.3793103448275862,19.6907886043882,12.319333200449819,9.486369764243712,7.214258245304733,5.329469659993283,12.319333200449819,9.486369764243712,7.214258245304733,5.329469659993283,-3.1799999999999993,22.60426442579397,9.979025804820276,4.849451909277085,9.473725907600098,41.35411570278253,0.0,0.0,60.81633502363073,66.73003775307771,0.0,0.0,0.0,0.0,22.99804733313562,0.0,19.68678069728151,0.0,4.899909730850478,0.0,44.125980548539744,26.241151182250643,83.42039222816872,0.0,22.99804733313562,0.0,19.68678069728151,4.899909730850478,0.0,0.0,0.0,37.61002709646307,85.44053456646384,18.026113943770966,0.0,35.70889568539684,0.0,0.0,0.0,0.0,29,0,0,0,0,0,0,0,1,3,1,0,9,0,0,20,9,0,6,9,5,2,2,0,0,3,3,0,0,17,11,0,0,0,0,5,0,0,0,0,2,1
301897,0.66,"IC50","=",9,"CHEMBL362428","C[C@H]1[C@@H]([C@@H](Oc2cc(O)ccc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5",5.983500000000006,132.9666,201.12368411653839,62.16,459.5860000000003,459.240958536,5,2,6,2,5,0,5,34,67,5,3,1,2,0,1,2,3,0,0,0.3793103448275862,19.6907886043882,12.319333200449819,9.486369764243712,7.2180341401912385,5.3317379522205295,12.319333200449819,9.486369764243712,7.2180341401912385,5.3317379522205295,-3.1799999999999993,22.60426442579397,9.979025804820276,4.849451909277085,9.473725907600098,41.35411570278253,0.0,0.0,60.81633502363073,66.73003775307771,0.0,0.0,0.0,0.0,22.99804733313562,0.0,19.68678069728151,0.0,4.899909730850478,0.0,44.125980548539744,26.241151182250643,83.42039222816872,0.0,22.99804733313562,0.0,19.68678069728151,4.899909730850478,0.0,0.0,0.0,43.67639416492468,78.87125192123762,18.52902952053558,0.0,35.70889568539684,0.0,0.0,0.0,0.0,29,0,0,0,0,0,0,0,1,3,1,0,9,0,0,20,9,0,6,9,5,2,2,0,0,3,3,0,0,17,11,0,0,0,0,5,0,0,0,0,2,1
301917,14.0,"IC50","=",9,"CHEMBL178559","CC[C@H]1[C@@H]([C@@H](Oc2ccc(O)cc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5",6.373600000000007,137.58359999999993,207.488626230935,62.16,473.61300000000034,473.2566086,5,2,7,2,5,0,5,35,70,5,3,1,2,0,1,2,3,0,0,0.4,20.397895385574746,12.857338002910604,9.712435992406874,7.457810757071,5.629679467652432,12.857338002910604,9.712435992406874,7.457810757071,5.629679467652432,-3.1799999999999993,23.556690774425512,10.611544293422583,5.251228281817441,9.473725907600098,41.35411570278253,0.0,0.0,67.23715664655674,66.73003775307771,0.0,0.0,0.0,0.0,22.99804733313562,0.0,19.68678069728151,0.0,4.899909730850478,0.0,50.54680217146576,26.241151182250643,83.42039222816872,0.0,22.99804733313562,0.0,19.68678069728151,4.899909730850478,0.0,0.0,0.0,37.61002709646307,91.86135618938985,18.026113943770966,0.0,35.70889568539684,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,1,3,1,0,10,0,0,20,9,0,7,9,5,2,2,0,0,3,4,0,0,17,11,0,0,0,0,5,0,0,0,0,2,1
301944,1.4,"IC50","=",9,"CHEMBL178470","C[C@H]1[C@@H]([C@@H](Oc2ccc(O)cc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5",5.983500000000006,132.9666,201.12368411653839,62.16,459.5860000000003,459.240958536,5,2,6,2,5,0,5,34,67,5,3,1,2,0,1,2,3,0,0,0.3793103448275862,19.6907886043882,12.319333200449819,9.486369764243712,7.214258245304733,5.329469659993283,12.319333200449819,9.486369764243712,7.214258245304733,5.329469659993283,-3.1799999999999993,22.60426442579397,9.979025804820276,4.849451909277085,9.473725907600098,41.35411570278253,0.0,0.0,60.81633502363073,66.73003775307771,0.0,0.0,0.0,0.0,22.99804733313562,0.0,19.68678069728151,0.0,4.899909730850478,0.0,44.125980548539744,26.241151182250643,83.42039222816872,0.0,22.99804733313562,0.0,19.68678069728151,4.899909730850478,0.0,0.0,0.0,37.61002709646307,85.44053456646384,18.026113943770966,0.0,35.70889568539684,0.0,0.0,0.0,0.0,29,0,0,0,0,0,0,0,1,3,1,0,9,0,0,20,9,0,6,9,5,2,2,0,0,3,3,0,0,17,11,0,0,0,0,5,0,0,0,0,2,1
301972,0.8,"IC50","=",9,"CHEMBL180146","C[C@H]1[C@@H]([C@@H](Oc2ccc(O)c(F)c12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5",6.122600000000007,132.9246,205.2892195194646,62.16,477.57600000000036,477.23153672399997,5,2,6,2,5,0,6,35,67,5,3,1,2,0,1,2,3,0,0,0.3793103448275862,19.9914028082078,12.430965167764807,9.5747226214164,7.305052955360054,5.407313976700504,12.430965167764807,9.5747226214164,7.305052955360054,5.407313976700504,-3.249999999999999,23.489938383295026,10.162448365189386,4.937157789945246,9.473725907600098,41.35411570278253,0.0,5.817220841045895,60.81633502363073,60.6636706846161,0.0,0.0,0.0,4.39041504767482,22.99804733313562,0.0,24.077195744956327,0.0,4.899909730850478,0.0,44.125980548539744,26.241151182250643,83.171246000753,0.0,22.99804733313562,0.0,19.68678069728151,4.899909730850478,4.39041504767482,0.0,0.0,37.61002709646307,79.37416749800222,18.026113943770966,0.0,29.959383852112936,11.5667326743298,0.0,0.0,0.0,29,1,0,0,0,0,0,0,1,3,1,0,10,0,0,20,9,0,6,9,5,2,2,0,0,4,3,0,0,16,12,0,0,0,0,5,0,0,0,0,2,1
301864,1.5,"IC50","=",9,"CHEMBL181936","C[C@H]1[C@@H]([C@@H](Oc2ccc(O)cc12)c3ccc(OCCN4CCCC4)cc3)c5ccc(O)cc5",5.593400000000005,128.3496,194.7587420021418,62.16,445.55900000000025,445.225308472,5,2,6,2,5,0,5,33,64,5,3,1,2,0,1,2,3,0,0,0.35714285714285715,18.98368182320165,11.819333200449819,9.132816373650439,6.964258245304733,5.152692964696646,11.819333200449819,9.132816373650439,6.964258245304733,5.152692964696646,-3.1799999999999993,21.65451122773678,9.358638622830215,4.6429989013894195,9.473725907600098,41.35411570278253,0.0,0.0,54.395513400704715,66.73003775307771,0.0,0.0,0.0,0.0,22.99804733313562,0.0,19.68678069728151,0.0,4.899909730850478,0.0,37.70515892561373,26.241151182250643,83.42039222816872,0.0,22.99804733313562,0.0,19.68678069728151,4.899909730850478,0.0,0.0,0.0,31.18920547353706,85.44053456646384,18.026113943770966,0.0,35.70889568539684,0.0,0.0,0.0,0.0,28,0,0,0,0,0,0,0,1,3,1,0,9,0,0,19,9,0,6,9,5,2,2,0,0,3,3,0,0,16,11,0,0,0,1,4,0,0,0,0,2,1
301885,0.9,"IC50","=",9,"CHEMBL181369","C[C@H]1[C@@H]([C@@H](Oc2ccc(O)c(F)c12)c3ccc(OCCN4CCCC4)cc3)c5ccc(O)cc5",5.732500000000007,128.3076,198.924277405068,62.16,463.5490000000003,463.21588665999997,5,2,6,2,5,0,6,34,64,5,3,1,2,0,1,2,3,0,0,0.35714285714285715,19.284296027021252,11.930965167764807,9.221169230823127,7.055052955360054,5.230537281403867,11.930965167764807,9.221169230823127,7.055052955360054,5.230537281403867,-3.249999999999999,22.537692148439522,9.547519959232206,4.42293885552323,9.473725907600098,41.35411570278253,0.0,5.817220841045895,54.395513400704715,60.6636706846161,0.0,0.0,0.0,4.39041504767482,22.99804733313562,0.0,24.077195744956327,0.0,4.899909730850478,0.0,37.70515892561373,26.241151182250643,83.171246000753,0.0,22.99804733313562,0.0,19.68678069728151,4.899909730850478,4.39041504767482,0.0,0.0,31.18920547353706,79.37416749800222,18.026113943770966,0.0,29.959383852112936,11.5667326743298,0.0,0.0,0.0,28,1,0,0,0,0,0,0,1,3,1,0,10,0,0,19,9,0,6,9,5,2,2,0,0,4,3,0,0,15,12,0,0,0,1,4,0,0,0,0,2,1
302025,1.3,"IC50","=",9,"CHEMBL433581","C[C@H]1CCN(CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4[C@@H](C)[C@@H]3c5ccc(O)cc5)C1",5.8394000000000075,132.89659999999998,201.1236841165384,62.16000000000001,459.58600000000024,459.240958536,5,2,6,2,5,0,5,34,67,5,3,1,2,0,1,2,3,0,0,0.3793103448275862,19.853925311204726,12.213180050567171,9.778523830666318,7.273573958427179,5.375860851657691,12.213180050567171,9.778523830666318,7.273573958427179,5.375860851657691,-3.1799999999999993,22.60426442579397,9.59016922471468,4.70954435212556,9.473725907600098,41.35411570278253,0.0,5.917906046161393,54.89842897746932,66.73003775307771,0.0,0.0,0.0,0.0,22.99804733313562,0.0,19.68678069728151,0.0,4.899909730850478,5.917906046161393,38.20807450237834,26.241151182250643,83.42039222816872,0.0,22.99804733313562,0.0,19.68678069728151,4.899909730850478,0.0,0.0,0.0,38.112942673227685,78.39286258378664,24.570870349683542,0.0,35.70889568539684,0.0,0.0,0.0,0.0,29,0,0,0,0,0,0,0,1,3,1,0,10,0,0,19,9,0,6,9,5,2,2,0,0,4,3,0,0,15,12,0,0,0,1,4,0,0,0,0,2,1
301921,1.3,"IC50","=",9,"CHEMBL368449","C[C@@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3[C@@H](C)[C@@H]2c4ccc(O)cc4)N5CC[C@@H](C)C5",6.227900000000008,137.49159999999992,207.488626230935,62.160000000000004,473.6130000000002,473.2566086,5,2,6,2,5,0,5,35,70,5,3,1,2,0,1,2,3,0,0,0.4,20.724168799207803,12.640749733950983,10.28441569656731,7.659175259874642,5.545549887007629,12.640749733950983,10.28441569656731,7.659175259874642,5.545549887007629,-3.1799999999999993,23.556690774425512,9.823157759967518,4.962834421367009,9.473725907600098,40.851200126017915,0.0,5.917906046161393,61.82216617715996,66.73003775307771,0.0,0.0,0.0,0.0,22.99804733313562,0.0,19.68678069728151,0.0,4.899909730850478,5.917906046161393,51.17365253121693,19.696394776338067,83.42039222816872,0.0,22.99804733313562,0.0,19.68678069728151,4.899909730850478,0.0,0.0,0.0,38.11294267322769,85.31659978347726,24.067954772918927,0.0,35.70889568539684,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,1,3,1,0,11,0,0,19,9,0,6,9,5,2,2,0,0,5,2,1,0,15,12,0,0,0,1,4,0,0,0,0,2,1
301942,0.9,"IC50","=",9,"CHEMBL180995","C[C@@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)c(F)c3[C@@H](C)[C@@H]2c4ccc(O)cc4)N5CC[C@@H](C)C5",6.367000000000008,137.44959999999992,211.65416163386126,62.160000000000004,491.6030000000003,491.24718678799996,5,2,6,2,5,0,6,36,70,5,3,1,2,0,1,2,3,0,0,0.4,21.0247830030274,12.75238170126597,10.372768553739997,7.749969969929961,5.623394203714851,12.75238170126597,10.372768553739997,7.749969969929961,5.623394203714851,-3.249999999999999,24.444664260261927,10.015340589228748,4.7430072215142305,9.473725907600098,40.851200126017915,0.0,11.735126887207288,61.82216617715996,60.6636706846161,0.0,0.0,0.0,4.39041504767482,22.99804733313562,0.0,24.077195744956327,0.0,4.899909730850478,5.917906046161393,51.17365253121693,19.696394776338067,83.171246000753,0.0,22.99804733313562,0.0,19.68678069728151,4.899909730850478,4.39041504767482,0.0,0.0,38.11294267322769,79.25023271501564,24.067954772918927,0.0,29.959383852112936,11.5667326743298,0.0,0.0,0.0,30,1,0,0,0,0,0,0,1,3,1,0,12,0,0,19,9,0,6,9,5,2,2,0,0,6,2,1,0,14,13,0,0,0,1,4,0,0,0,0,2,1
301963,2.5,"IC50","=",9,"CHEMBL359671","C[C@@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)c(F)c3[C@@H](C)[C@@H]2c4ccc(O)cc4)N5CC[C@H](C)C5",6.367000000000008,137.44959999999992,211.65416163386126,62.160000000000004,491.6030000000003,491.24718678799996,5,2,6,2,5,0,6,36,70,5,3,1,2,0,1,2,3,0,0,0.4,21.0247830030274,12.75238170126597,10.372768553739997,7.749969969929961,5.623394203714851,12.75238170126597,10.372768553739997,7.749969969929961,5.623394203714851,-3.249999999999999,24.444664260261927,10.015340589228748,4.7430072215142305,9.473725907600098,40.851200126017915,0.0,11.735126887207288,61.82216617715996,60.6636706846161,0.0,0.0,0.0,4.39041504767482,22.99804733313562,0.0,24.077195744956327,0.0,4.899909730850478,5.917906046161393,51.17365253121693,19.696394776338067,83.171246000753,0.0,22.99804733313562,0.0,19.68678069728151,4.899909730850478,4.39041504767482,0.0,0.0,38.11294267322769,79.25023271501564,24.067954772918927,0.0,29.959383852112936,11.5667326743298,0.0,0.0,0.0,30,1,0,0,0,0,0,0,1,3,1,0,12,0,0,19,9,0,6,9,5,2,2,0,0,6,2,1,0,14,13,0,0,0,1,4,0,0,0,0,2,1
1385253,1.5,"IC50","=",9,"CHEMBL2113002","C[C@H](CN1CCCC1)Oc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4[C@@H](C)[C@@H]3c5ccc(O)cc5",5.9819000000000075,132.9446,201.12368411653839,62.16000000000001,459.5860000000002,459.240958536,5,2,6,2,5,0,5,34,67,5,3,1,2,0,1,2,3,0,0,0.3793103448275862,19.85392531120473,12.251958885904012,9.671790396929978,7.14059054893899,5.434592359582513,12.251958885904012,9.671790396929978,7.14059054893899,5.434592359582513,-3.1799999999999993,22.60426442579397,9.59016922471468,4.70954435212556,9.473725907600098,40.851200126017915,0.0,0.0,61.319250600395335,66.73003775307771,0.0,0.0,0.0,0.0,22.99804733313562,0.0,19.68678069728151,0.0,4.899909730850478,0.0,50.73286251305265,19.634269217737724,83.42039222816872,0.0,22.99804733313562,0.0,19.68678069728151,4.899909730850478,0.0,0.0,0.0,31.189205473537065,92.36427176615446,18.026113943770966,0.0,35.205980108632225,0.0,0.0,0.0,0.0,29,0,0,0,0,0,0,0,1,3,1,0,10,0,0,19,9,0,6,9,5,2,2,0,0,4,2,1,0,16,11,0,0,0,1,4,0,0,0,0,2,1
301884,0.3,"IC50","=",9,"CHEMBL181368","C[C@H]1[C@@H]([C@@H](Oc2ccc(O)c(F)c12)c3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc5",6.512700000000008,137.54159999999993,211.65416163386124,62.16,491.6030000000004,491.24718678799996,5,2,6,2,5,0,6,36,70,5,3,1,2,0,1,2,3,0,0,0.4,20.698509589394348,12.930965167764807,9.928276012009674,7.555052955360054,5.58409067199714,12.930965167764807,9.928276012009674,7.555052955360054,5.58409067199714,-3.249999999999999,24.444664260261927,10.78919498663552,5.14224855634676,9.473725907600098,41.35411570278253,0.0,5.817220841045895,67.23715664655674,60.6636706846161,0.0,0.0,0.0,4.39041504767482,22.99804733313562,0.0,24.077195744956327,0.0,4.899909730850478,0.0,50.54680217146576,26.241151182250643,83.171246000753,0.0,22.99804733313562,0.0,19.68678069728151,4.899909730850478,4.39041504767482,0.0,0.0,44.030848719389084,79.37416749800222,18.026113943770966,0.0,29.959383852112936,11.5667326743298,0.0,0.0,0.0,30,1,0,0,0,0,0,0,1,3,1,0,10,0,0,21,9,0,6,9,5,2,2,0,0,4,3,0,0,17,12,0,0,0,0,4,1,0,0,0,2,1
301902,0.7,"IC50","=",9,"CHEMBL181248","C[C@@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)c(F)c3[C@@H](C)[C@@H]2c4ccc(O)cc4)N5CCC[C@H]5C",6.509500000000008,137.49759999999992,211.65416163386126,62.160000000000004,491.6030000000003,491.24718678799996,5,2,6,2,5,0,6,36,70,5,3,1,2,0,1,2,3,0,0,0.4,21.0247830030274,12.78610453453243,10.213061809771762,7.841847991560243,5.854570116862442,12.78610453453243,10.213061809771762,7.841847991560243,5.854570116862442,-3.249999999999999,24.444664260261927,10.015340589228748,4.620216129614107,9.473725907600098,40.3482845492533,0.0,5.817220841045895,68.24298780008597,60.6636706846161,0.0,0.0,0.0,4.39041504767482,22.99804733313562,0.0,24.077195744956327,0.0,4.899909730850478,0.0,63.6363149832909,13.151638370425493,83.171246000753,0.0,22.99804733313562,0.0,19.68678069728151,4.899909730850478,4.39041504767482,0.0,0.0,31.189205473537065,86.67688549147088,23.565039196154313,0.0,29.959383852112936,11.5667326743298,0.0,0.0,0.0,30,1,0,0,0,0,0,0,1,3,1,0,12,0,0,19,9,0,6,9,5,2,2,0,0,6,2,1,0,14,13,0,0,0,1,4,0,0,0,0,2,1
27626,1.3,"IC50","=",9,"CHEMBL135","C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O",3.6092000000000026,78.73060000000004,120.38168253606062,40.46,272.388,272.177630008,2,2,0,2,2,0,2,20,44,4,1,2,3,0,0,0,1,2,3,0.6666666666666666,12.178519762446586,8.092631572702832,7.436274352474406,6.660103851837375,5.541204479556271,8.092631572702832,7.436274352474406,6.660103851837375,5.541204479556271,-1.02,12.700482099286223,4.2366779154371,1.604791759224291,0.0,16.317021177429716,6.4208216229260096,17.250802561719567,56.07265434387607,18.19910120538483,0.0,0.0,0.0,0.0,5.749511833283905,0.0,10.213054789681411,0.0,0.0,17.250802561719567,57.47053937115639,0.0,29.32600418877882,0.0,5.749511833283905,0.0,10.213054789681411,0.0,0.0,0.0,0.0,12.990104268152233,84.95327546575423,0.0,6.103966387748303,5.749511833283905,0.0,0.0,0.0,0.0,18,0,0,0,0,0,0,0,0,2,0,0,3,0,0,17,3,0,0,4,2,2,2,0,0,3,0,0,0,9,7,1,0,0,1,3,0,0,0,0,6,3
109055,0.8,"IC50","=",9,"CHEMBL304552","Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4",5.929600000000005,130.4086,198.51690991311048,62.160000000000004,463.5990000000004,463.181729408,5,2,6,2,6,0,6,33,62,5,3,1,2,0,1,2,3,0,0,0.3333333333333333,19.338183206590156,12.439453680214386,9.802668319379869,7.611579886068247,5.786564953312688,11.559800868959494,8.619271865985484,6.265317103393001,4.462389068213307,-2.8299999999999996,21.98660685537521,9.976008958394146,5.229397168222976,9.473725907600098,41.35411570278253,0.0,0.0,41.74327226990249,71.62552122859549,0.0,0.0,0.0,0.0,22.99804733313562,11.761884949391115,19.68678069728151,0.0,4.899909730850478,0.0,35.51185276202628,26.241151182250643,77.85694073647171,0.0,22.99804733313562,11.761884949391115,19.68678069728151,4.899909730850478,0.0,0.0,11.761884949391115,30.68628989677245,79.52262852030245,6.544756405912575,10.14542150549995,35.70889568539684,0.0,0.0,0.0,0.0,27,0,0,0,0,1,0,0,1,3,1,0,8,0,0,20,9,0,6,9,5,2,2,0,0,2,3,0,0,18,10,0,0,0,0,5,0,0,0,0,2,1
326183,18.0,"IC50","=",9,"CHEMBL195371","Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCCCCC6)cc5)c23",7.017900000000007,142.43879999999984,203.53924662673427,37.63,470.63800000000043,470.2027992,4,1,6,1,5,0,5,34,64,6,5,1,1,2,1,1,3,0,0,0.3103448275862069,20.18944794012014,13.143580345077025,10.36401493726743,8.170831275479111,6.507603968620717,12.3270837641493,9.311816095944193,6.995767226074759,5.233955077599438,-3.019999999999999,21.50910563307822,9.318710940559166,4.145387633535465,4.736862953800049,40.81468795573318,6.544756405912575,0.0,31.246737983401033,66.73003775307771,0.0,31.20568969710031,0.0,0.0,11.49902366656781,11.336785877934737,9.843390348640755,0.0,9.467009378641833,0.0,32.22804289761662,26.241151182250643,72.29348924477472,0.0,11.49902366656781,42.54247557503505,14.410489996432108,4.899909730850478,0.0,0.0,11.336785877934737,43.17347858816007,67.89280996014382,28.561881157223844,15.733321351701624,18.105905631080727,0.0,0.0,0.0,0.0,29,0,0,0,0,1,0,0,2,2,0,0,7,0,0,20,12,0,6,6,4,1,1,0,0,1,4,0,0,18,11,0,0,0,2,3,1,0,0,0,6,3
325971,3.34,"IC50","=",9,"CHEMBL264216","Oc1ccc2c(c1)sc3c4cc(O)ccc4n(Cc5ccc(OCCN6CCCCCC6)cc5)c23",6.723500000000007,144.1035999999998,208.3334803789303,57.86000000000001,486.63700000000046,486.19771382,5,2,6,2,6,0,6,35,65,6,5,1,1,2,1,1,3,0,0,0.3103448275862069,20.55931126643047,13.277870745349963,10.548317881518914,8.24691800848725,6.538737714490359,12.461374164422239,9.496119040195676,7.0718539590829,5.2742046401141796,-3.2199999999999993,22.257053721834424,9.437922494866005,4.439570866785902,4.736862953800049,45.92121535057389,6.544756405912575,0.0,31.246737983401033,60.6636706846161,0.0,31.20568969710031,0.0,0.0,17.248535499851716,11.336785877934737,14.94991774348146,0.0,9.467009378641833,0.0,32.22804289761662,26.241151182250643,66.2271221763131,0.0,17.248535499851716,42.54247557503505,19.517017391272816,4.899909730850478,0.0,0.0,11.336785877934737,24.974377382775238,80.02554409706705,28.561881157223844,15.733321351701624,23.855417464364635,0.0,0.0,0.0,0.0,29,0,0,0,0,1,0,0,2,3,0,0,8,0,0,20,12,0,6,8,5,2,2,0,0,2,4,0,0,17,12,0,0,0,2,3,1,0,0,0,6,3
326258,51.4,"IC50","=",9,"CHEMBL196283","CN(C)CCOc1ccc(Cn2c3ccccc3c4sc5cc(O)ccc5c24)cc1",5.703500000000006,126.08480000000004,179.08530932267698,37.629999999999995,416.5460000000001,416.15584900799996,4,1,6,1,5,0,5,30,54,5,5,0,0,2,0,0,3,0,0,0.2,17.946807253000856,10.905552004043267,8.911436513678073,6.603133806911716,5.201294729114017,10.08905542311554,7.859237672354837,5.428069757507364,3.927645838092733,-3.0199999999999987,18.973935152981934,7.668070214540013,3.4019770346743994,4.736862953800049,41.820519109262406,6.544756405912575,0.0,5.563451491696996,66.73003775307771,0.0,31.20568969710032,0.0,0.0,11.49902366656781,11.336785877934737,9.843390348640755,0.0,9.467009378641833,0.0,6.544756405912575,27.246982335779872,72.29348924477472,0.0,11.49902366656781,42.54247557503505,19.310399727282586,0.0,0.0,0.0,11.336785877934737,30.33183534230805,56.05699786782103,28.561881157223844,15.733321351701624,18.105905631080727,0.0,0.0,0.0,0.0,25,0,0,0,0,1,0,1,1,2,0,0,9,0,0,13,12,0,6,6,4,1,1,0,0,3,4,1,0,12,10,0,0,0,2,3,0,0,0,0,6,3
326094,18.0,"IC50","=",9,"CHEMBL371072","CN(C)CCOc1ccc(Cn2c3ccc(O)cc3c4sc5cc(O)ccc5c24)cc1",5.409100000000006,127.74960000000003,183.879543074873,57.86,432.54500000000013,432.150763628,5,2,6,2,6,0,6,31,55,5,5,0,0,2,0,0,3,0,0,0.2,18.31667057931119,11.039842404316206,9.095739457929557,6.679220539919857,5.232428474983659,10.22334582338848,8.043540616606322,5.504156490515506,3.9678954006074734,-3.219999999999999,19.72629851785462,7.796220394822719,3.687400814841185,4.736862953800049,46.92704650410311,6.544756405912575,0.0,5.563451491696996,60.6636706846161,0.0,31.20568969710032,0.0,0.0,17.248535499851716,11.336785877934737,14.94991774348146,0.0,9.467009378641833,0.0,6.544756405912575,27.246982335779872,66.2271221763131,0.0,17.248535499851716,42.54247557503505,24.41692712212329,0.0,0.0,0.0,11.336785877934737,12.13273413692322,68.18973200474426,28.561881157223844,15.733321351701624,23.85541746436463,0.0,0.0,0.0,0.0,25,0,0,0,0,1,0,1,1,3,0,0,10,0,0,13,12,0,6,8,5,2,2,0,0,4,4,1,0,11,11,0,0,0,2,3,0,0,0,0,6,3
326162,57.4,"IC50","=",9,"CHEMBL195991","CCN(CC)CCOc1ccc(Cn2c3ccccc3c4sc5cc(O)ccc5c24)cc1",6.483700000000007,135.31879999999998,191.8151935514702,37.629999999999995,444.6000000000002,444.18714913599996,4,1,8,1,5,0,5,32,60,5,5,0,0,2,0,0,3,0,0,0.25925925925925924,19.36102081537395,12.05779390745012,9.135043311428051,7.366575168428509,5.68765455191936,11.241297326522396,8.082844470104815,6.191511119024157,4.4140056608980744,-3.0199999999999987,20.858952677643174,8.847307327754494,3.827135676457204,4.736862953800049,40.814687955733184,6.544756405912575,0.0,19.410925891078243,66.73003775307771,0.0,31.20568969710032,0.0,0.0,11.49902366656781,11.336785877934737,9.843390348640755,0.0,9.467009378641833,0.0,20.392230805293824,26.241151182250643,72.29348924477472,0.0,11.49902366656781,42.54247557503505,19.310399727282586,0.0,0.0,0.0,11.336785877934737,44.179309741689295,55.0511667142918,28.561881157223844,15.733321351701624,18.105905631080727,0.0,0.0,0.0,0.0,27,0,0,0,0,1,0,1,1,2,0,0,11,0,0,13,12,0,8,6,4,1,1,0,0,3,6,1,0,12,10,0,0,0,2,3,0,0,0,0,6,3
326004,31.2,"IC50","=",9,"CHEMBL382734","CCN(CC)CCOc1ccc(Cn2c3ccc(O)cc3c4sc5cc(O)ccc5c24)cc1",6.189300000000007,136.98359999999997,196.60942730366622,57.86,460.59900000000016,460.182063756,5,2,8,2,6,0,6,33,61,5,5,0,0,2,0,0,3,0,0,0.25925925925925924,19.730884141684285,12.19208430772306,9.319346255679534,7.442661901436648,5.718788297789001,11.375587726795334,8.267147414356298,6.267597852032297,4.454255223412815,-3.219999999999999,21.616579882855703,8.962836783978878,4.119939307858561,4.736862953800049,45.92121535057389,6.544756405912575,0.0,19.410925891078243,60.6636706846161,0.0,31.20568969710032,0.0,0.0,17.248535499851716,11.336785877934737,14.94991774348146,0.0,9.467009378641833,0.0,20.392230805293824,26.241151182250643,66.2271221763131,0.0,17.248535499851716,42.54247557503505,24.41692712212329,0.0,0.0,0.0,11.336785877934737,25.980208536304467,67.18390085121503,28.561881157223844,15.733321351701624,23.85541746436463,0.0,0.0,0.0,0.0,27,0,0,0,0,1,0,1,1,3,0,0,12,0,0,13,12,0,8,8,5,2,2,0,0,4,6,1,0,11,11,0,0,0,2,3,0,0,0,0,6,3
